pais,pais_iso3,anio,valor,indicador
PER,PER,2015,3.2,tipo_cambio_cepal
PER,PER,2015,3.3,tipo_cambio_cepal
PER,PER,2015,3.4,tipo_cambio_cepal
PER,PER,2016,3.4,tipo_cambio_cepal
PER,PER,2016,3.5,tipo_cambio_cepal
PER,PER,2016,3.4,tipo_cambio_cepal
PER,PER,2016,3.3,tipo_cambio_cepal
PER,PER,2016,3.3,tipo_cambio_cepal
PER,PER,2016,3.3,tipo_cambio_cepal
PER,PER,2016,3.3,tipo_cambio_cepal
PER,PER,2016,3.3,tipo_cambio_cepal
PER,PER,2016,3.4,tipo_cambio_cepal
PER,PER,2016,3.4,tipo_cambio_cepal
PER,PER,2016,3.4,tipo_cambio_cepal
PER,PER,2016,3.4,tipo_cambio_cepal
PER,PER,2017,3.3,tipo_cambio_cepal
PER,PER,2017,3.3,tipo_cambio_cepal
PER,PER,2017,3.3,tipo_cambio_cepal
PER,PER,2017,3.2,tipo_cambio_cepal
PER,PER,2017,3.3,tipo_cambio_cepal
PER,PER,2017,3.3,tipo_cambio_cepal
PER,PER,2017,3.2,tipo_cambio_cepal
PER,PER,2017,3.2,tipo_cambio_cepal
PER,PER,2017,3.2,tipo_cambio_cepal
PER,PER,2017,3.3,tipo_cambio_cepal
PER,PER,2017,3.2,tipo_cambio_cepal
PER,PER,2017,3.2,tipo_cambio_cepal
PER,PER,2018,3.2,tipo_cambio_cepal
PER,PER,2018,3.3,tipo_cambio_cepal
PER,PER,2018,3.2,tipo_cambio_cepal
PER,PER,2018,3.2,tipo_cambio_cepal
PER,PER,2018,3.3,tipo_cambio_cepal
PER,PER,2018,3.3,tipo_cambio_cepal
PER,PER,2018,3.3,tipo_cambio_cepal
PER,PER,2018,3.3,tipo_cambio_cepal
PER,PER,2018,3.3,tipo_cambio_cepal
PER,PER,2018,3.3,tipo_cambio_cepal
PER,PER,2018,3.4,tipo_cambio_cepal
PER,PER,2018,3.4,tipo_cambio_cepal
PER,PER,2019,3.3,tipo_cambio_cepal
PER,PER,2019,3.3,tipo_cambio_cepal
PER,PER,2019,3.3,tipo_cambio_cepal
PER,PER,2019,3.3,tipo_cambio_cepal
PER,PER,2019,3.3,tipo_cambio_cepal
PER,PER,2019,3.3,tipo_cambio_cepal
PER,PER,2019,3.3,tipo_cambio_cepal
PER,PER,2019,3.4,tipo_cambio_cepal
PER,PER,2019,3.4,tipo_cambio_cepal
PER,PER,2019,3.4,tipo_cambio_cepal
PER,PER,2019,3.4,tipo_cambio_cepal
PER,PER,2019,3.4,tipo_cambio_cepal
PER,PER,2020,3.3,tipo_cambio_cepal
PER,PER,2020,3.4,tipo_cambio_cepal
PER,PER,2020,3.5,tipo_cambio_cepal
PER,PER,2020,3.4,tipo_cambio_cepal
PER,PER,2020,3.4,tipo_cambio_cepal
PER,PER,2020,3.5,tipo_cambio_cepal
PER,PER,2020,3.5,tipo_cambio_cepal
PER,PER,2020,3.6,tipo_cambio_cepal
PER,PER,2020,3.6,tipo_cambio_cepal
PER,PER,2020,3.6,tipo_cambio_cepal
PER,PER,2020,3.6,tipo_cambio_cepal
PER,PER,2020,3.6,tipo_cambio_cepal
PER,PER,2021,3.6,tipo_cambio_cepal
PER,PER,2021,3.6,tipo_cambio_cepal
PER,PER,2021,3.7,tipo_cambio_cepal
PER,PER,2021,3.7,tipo_cambio_cepal
PER,PER,2021,3.8,tipo_cambio_cepal
PER,PER,2021,3.9,tipo_cambio_cepal
PER,PER,2021,3.9,tipo_cambio_cepal
PER,PER,2021,4.1,tipo_cambio_cepal
PER,PER,2021,4.1,tipo_cambio_cepal
PER,PER,2021,4.0,tipo_cambio_cepal
PER,PER,2021,4.0,tipo_cambio_cepal
PER,PER,2021,4.0,tipo_cambio_cepal
PER,PER,2022,3.9,tipo_cambio_cepal
PER,PER,2022,3.8,tipo_cambio_cepal
PER,PER,2022,3.7,tipo_cambio_cepal
PER,PER,2022,3.7,tipo_cambio_cepal
PER,PER,2022,3.8,tipo_cambio_cepal
PER,PER,2022,3.7,tipo_cambio_cepal
PER,PER,2022,3.9,tipo_cambio_cepal
PER,PER,2022,3.9,tipo_cambio_cepal
PER,PER,2022,3.9,tipo_cambio_cepal
PER,PER,2022,4.0,tipo_cambio_cepal
PER,PER,2022,3.9,tipo_cambio_cepal
PER,PER,2022,3.8,tipo_cambio_cepal
PER,PER,2023,3.8,tipo_cambio_cepal
PER,PER,2023,3.8,tipo_cambio_cepal
PER,PER,2023,3.8,tipo_cambio_cepal
PER,PER,2023,3.8,tipo_cambio_cepal
PER,PER,2023,3.7,tipo_cambio_cepal
PER,PER,2023,3.7,tipo_cambio_cepal
PER,PER,2023,3.6,tipo_cambio_cepal
PER,PER,2023,3.7,tipo_cambio_cepal
PER,PER,2023,3.7,tipo_cambio_cepal
PER,PER,2023,3.8,tipo_cambio_cepal
PER,PER,2023,3.8,tipo_cambio_cepal
PER,PER,2023,3.7,tipo_cambio_cepal
PER,PER,2024,3.7,tipo_cambio_cepal
PER,PER,2024,3.8,tipo_cambio_cepal
PER,PER,2024,3.7,tipo_cambio_cepal
PER,PER,2024,3.7,tipo_cambio_cepal
PER,PER,2024,3.7,tipo_cambio_cepal
PER,PER,2024,3.8,tipo_cambio_cepal
PER,PER,2024,3.8,tipo_cambio_cepal
PER,PER,2024,3.7,tipo_cambio_cepal
PER,PER,2024,3.8,tipo_cambio_cepal
PER,PER,2024,3.8,tipo_cambio_cepal
PER,PER,2024,3.8,tipo_cambio_cepal
PER,PER,2024,3.7,tipo_cambio_cepal
PER,PER,2025,3.7,tipo_cambio_cepal
PER,PER,2025,3.7,tipo_cambio_cepal
PER,PER,2025,3.7,tipo_cambio_cepal
PER,PER,2025,3.7,tipo_cambio_cepal
PER,PER,2025,3.7,tipo_cambio_cepal
PER,PER,2025,3.6,tipo_cambio_cepal
PER,PER,2025,3.6,tipo_cambio_cepal
PER,PER,2025,3.5,tipo_cambio_cepal
PER,PER,2025,3.5,tipo_cambio_cepal
